Time,Azimuth,Zenith
0.01424,6.311076327,74.38952539
0.01425,6.357466352,74.34637063
0.01426,6.4037935,74.30394486
0.01427,6.450053607,74.26224901
0.01428,6.496242494,74.22128402
0.01429,6.542355957,74.18105072
0.0143,6.588389779,74.14154995
0.01431,6.634339719,74.10278247
0.01432,6.680201523,74.06474902
0.01433,6.725970917,74.02745026
0.01434,6.771643609,73.99088685
0.01435,6.817215295,73.95505938
0.01436,6.862681651,73.91996838
0.01437,6.908038341,73.88561437
0.01438,6.953281012,73.8519978
0.01439,6.9984053,73.81911909
0.0144,7.043406825,73.78697861
0.01441,7.088281194,73.75557667
0.01442,7.133024006,73.72491357
0.01443,7.177630843,73.69498953
0.01444,7.22209728,73.66580475
0.01445,7.26641888,73.63735938
0.01446,7.310591197,73.60965352
0.01447,7.354609775,73.58268723
0.01448,7.398470151,73.55646052
0.01449,7.442167853,73.53097338
0.0145,7.485698403,73.50622572
0.01451,7.529057315,73.48221744
0.01452,7.572240098,73.45894837
0.01453,7.615242257,73.43641832
0.01454,7.658059289,73.41462704
0.01455,7.700686692,73.39357426
0.01456,7.743119958,73.37325962
0.01457,7.785354575,73.35368278
0.01458,7.827386032,73.33484331
0.01459,7.869209815,73.31674076
0.0146,7.910821412,73.29937463
0.01461,7.952216307,73.28274439
0.01462,7.993389988,73.26684945
0.01463,8.034337945,73.25168918
0.01464,8.075055667,73.23726294
0.01465,8.115538648,73.22357
0.01466,8.155782386,73.21060964
0.01467,8.195782382,73.19838106
0.01468,8.235534142,73.18688344
0.01469,8.275033179,73.17611592
0.0147,8.314275011,73.16607758
0.01471,8.353255162,73.15676748
0.01472,8.391969166,73.14818465
0.01473,8.430412563,73.14032805
0.01474,8.468580904,73.13319663
0.01475,8.506469749,73.12678928
0.01476,8.544074666,73.12110486
0.01477,8.581391238,73.11614221
0.01478,8.618415057,73.11190009
0.01479,8.655141728,73.10837727
0.0148,8.691566868,73.10557245
0.01481,8.72768611,73.1034843
0.01482,8.763495099,73.10211146
0.01483,8.798989495,73.10145253
0.01484,8.834164976,73.10150608
0.01485,8.869017234,73.10227063
0.01486,8.903541978,73.10374467
0.01487,8.937734936,73.10592666
0.01488,8.971591852,73.10881503
0.01489,9.005108491,73.11240816
0.0149,9.038280635,73.1167044
0.01491,9.071104089,73.12170207
0.01492,9.103574676,73.12739946
0.01493,9.135688242,73.13379482
0.01494,9.167440654,73.14088637
0.01495,9.198827802,73.14867229
0.01496,9.229845598,73.15715073
0.01497,9.260489978,73.16631982
0.01498,9.290756903,73.17617765
0.01499,9.320642359,73.18672226
0.015,9.350142357,73.1979517
0.01501,9.379252932,73.20986394
0.01502,9.407970149,73.22245697
0.01503,9.436290097,73.23572871
0.01504,9.464208894,73.24967706
0.01505,9.491722687,73.2642999
0.01506,9.51882765,73.27959509
0.01507,9.545519986,73.29556042
0.01508,9.57179593,73.3121937
0.01509,9.597651745,73.32949267
0.0151,9.623083726,73.34745508
0.01511,9.648088198,73.36607863
0.01512,9.672661519,73.385361
0.01513,9.696800078,73.40529983
0.01514,9.720500297,73.42589275
0.01515,9.743758633,73.44713736
0.01516,9.766571573,73.46903123
0.01517,9.788935641,73.49157191
0.01518,9.810847395,73.51475691
0.01519,9.832303426,73.53858374
0.0152,9.853300362,73.56304987
0.01521,9.873834867,73.58815275
0.01522,9.893903641,73.61388979
0.01523,9.913503419,73.64025841
0.01524,9.932630974,73.66725598
0.01525,9.951283118,73.69487986
0.01526,9.969456698,73.72312738
0.01527,9.9871486,73.75199585
0.01528,10.00435575,73.78148256
0.01529,10.02107511,73.81158478
0.0153,10.03730368,73.84229976
0.01531,10.05303851,73.87362473
0.01532,10.06827667,73.90555689
0.01533,10.0830153,73.93809342
0.01534,10.09725154,73.97123151
0.01535,10.11098261,74.00496828
0.01536,10.12420575,74.03930088
0.01537,10.13691824,74.07422642
0.01538,10.14911742,74.10974198
0.01539,10.16080064,74.14584464
0.0154,10.17196532,74.18253146
0.01541,10.18260892,74.21979948
0.01542,10.19272893,74.25764572
0.01543,10.20232289,74.29606719
0.01544,10.21138838,74.33506087
0.01545,10.21992303,74.37462375
0.01546,10.2279245,74.41475277
0.01547,10.23539051,74.45544489
0.01548,10.24231881,74.49669702
0.01549,10.24870721,74.53850609
0.0155,10.25455354,74.58086899
0.01551,10.2598557,74.62378261
0.01552,10.26461163,74.66724382
0.01553,10.26881929,74.71124947
0.01554,10.27247671,74.75579641
0.01555,10.27558197,74.80088147
0.01556,10.27813317,74.84650147
0.01557,10.28012847,74.89265322
0.01558,10.28156608,74.93933351
0.01559,10.28244425,74.98653912
0.0156,10.28276127,75.03426682
0.01561,10.28251548,75.08251337
0.01562,10.28170527,75.13127553
0.01563,10.28032907,75.18055003
0.01564,10.27838537,75.23033359
0.01565,10.27587268,75.28062293
0.01566,10.27278957,75.33141477
0.01567,10.26913467,75.3827058
0.01568,10.26490663,75.4344927
0.01569,10.26010416,75.48677216
0.0157,10.25472603,75.53954084
0.01571,10.24877102,75.59279541
0.01572,10.24223799,75.64653252
0.01573,10.23512584,75.70074881
0.01574,10.22743349,75.75544092
0.01575,10.21915995,75.81060548
0.01576,10.21030423,75.86623911
0.01577,10.20086543,75.92233842
0.01578,10.19084266,75.97890002
0.01579,10.1802351,76.0359205
0.0158,10.16904196,76.09339647
0.01581,10.15726251,76.15132449
0.01582,10.14489606,76.20970116
0.01583,10.13194195,76.26852305
0.01584,10.1183996,76.32778671
0.01585,10.10426846,76.38748872
0.01586,10.089548,76.44762563
0.01587,10.07423778,76.50819399
0.01588,10.05833738,76.56919033
0.01589,10.04184642,76.63061121
0.0159,10.02476458,76.69245314
0.01591,10.00709159,76.75471267
0.01592,9.988827208,76.81738631
0.01593,9.969971246,76.88047058
0.01594,9.95052356,76.94396201
0.01595,9.930484051,77.00785708
0.01596,9.909852666,77.07215232
0.01597,9.888629394,77.13684423
0.01598,9.866814271,77.20192929
0.01599,9.844407376,77.26740401
0.016,9.821408832,77.33326487
0.01601,9.797818807,77.39950835
0.01602,9.773637513,77.46613095
0.01603,9.748865205,77.53312914
0.01604,9.723502181,77.60049939
0.01605,9.697548785,77.66823817
0.01606,9.671005401,77.73634196
0.01607,9.643872458,77.80480721
0.01608,9.616150428,77.87363039
0.01609,9.587839825,77.94280795
0.0161,9.558941206,78.01233636
0.01611,9.52945517,78.08221206
0.01612,9.499382359,78.15243151
0.01613,9.468723455,78.22299115
0.01614,9.437479184,78.29388741
0.01615,9.405650311,78.36511676
0.01616,9.373237646,78.43667562
0.01617,9.340242037,78.50856042
0.01618,9.306664373,78.58076761
0.01619,9.272505585,78.6532936
0.0162,9.237766645,78.72613484
0.01621,9.202448562,78.79928774
0.01622,9.166552389,78.87274872
0.01623,9.130079217,78.94651421
0.01624,9.093030175,79.02058061
0.01625,9.055406434,79.09494436
0.01626,9.017209202,79.16960185
0.01627,8.978439726,79.2445495
0.01628,8.939099293,79.31978372
0.01629,8.899189227,79.3953009
0.0163,8.85871089,79.47109745
0.01631,8.817665683,79.54716977
0.01632,8.776055043,79.62351425
0.01633,8.733880444,79.70012729
0.01634,8.691143399,79.77700528
0.01635,8.647845457,79.85414461
0.01636,8.603988201,79.93154165
0.01637,8.559573254,80.00919281
0.01638,8.514602273,80.08709445
0.01639,8.469076949,80.16524295
0.0164,8.422999012,80.24363469
0.01641,8.376370224,80.32226604
0.01642,8.329192383,80.40113337
0.01643,8.281467322,80.48023304
0.01644,8.233196907,80.55956141
0.01645,8.184383038,80.63911485
0.01646,8.135027649,80.7188897
0.01647,8.085132709,80.79888234
0.01648,8.034700218,80.87908909
0.01649,7.983732208,80.95950632
0.0165,7.932230746,81.04013036
0.01651,7.88019793,81.12095755
0.01652,7.827635889,81.20198424
0.01653,7.774546784,81.28320674
0.01654,7.720932809,81.3646214
0.01655,7.666796186,81.44622454
0.01656,7.61213917,81.52801248
0.01657,7.556964046,81.60998154
0.01658,7.501273128,81.69212803
0.01659,7.44506876,81.77444827
0.0166,7.388353316,81.85693855
0.01661,7.3311292,81.9395952
0.01662,7.273398842,82.02241449
0.01663,7.215164704,82.10539273
0.01664,7.156429274,82.18852621
0.01665,7.097195067,82.27181121
0.01666,7.037464629,82.35524402
0.01667,6.97724053,82.43882092
0.01668,6.916525369,82.52253816
0.01669,6.85532177,82.60639204
0.0167,6.793632386,82.6903788
0.01671,6.731459893,82.77449471
0.01672,6.668806994,82.85873603
0.01673,6.605676418,82.943099
0.01674,6.542070919,83.02757986
0.01675,6.477993275,83.11217487
0.01676,6.413446289,83.19688025
0.01677,6.348432789,83.28169224
0.01678,6.282955625,83.36660705
0.01679,6.217017672,83.45162092
0.0168,6.150621829,83.53673006
0.01681,6.083771015,83.62193067
0.01682,6.016468176,83.70721896
0.01683,5.948716276,83.79259114
0.01684,5.880518304,83.8780434
0.01685,5.811877271,83.96357192
0.01686,5.742796206,84.04917289
0.01687,5.673278164,84.1348425
0.01688,5.603326217,84.2205769
0.01689,5.53294346,84.30637228
0.0169,5.462133007,84.39222479
0.01691,5.390897992,84.4781306
0.01692,5.319241569,84.56408585
0.01693,5.247166913,84.65008668
0.01694,5.174677215,84.73612925
0.01695,5.101775688,84.82220969
0.01696,5.028465561,84.90832412
0.01697,4.954750083,84.99446867
0.01698,4.88063252,85.08063947
0.01699,4.806116157,85.16683262
0.017,4.731204295,85.25304423
0.01701,4.655900253,85.3392704
0.01702,4.580207367,85.42550724
0.01703,4.504128989,85.51175084
0.01704,4.427668489,85.59799727
0.01705,4.350829251,85.68424264
0.01706,4.273614676,85.770483
0.01707,4.19602818,85.85671443
0.01708,4.118073197,85.942933
0.01709,4.039753171,86.02913477
0.0171,3.961071566,86.1153158
0.01711,3.882031857,86.20147213
0.01712,3.802637536,86.28759981
0.01713,3.722892107,86.37369489
0.01714,3.642799089,86.4597534
0.01715,3.562362015,86.54577137
0.01716,3.481584431,86.63174483
0.01717,3.400469895,86.7176698
0.01718,3.31902198,86.80354231
0.01719,3.23724427,86.88935836
0.0172,3.155140363,86.97511397
0.01721,3.072713869,87.06080514
0.01722,2.989968409,87.14642788
0.01723,2.906907617,87.23197818
0.01724,2.823535138,87.31745204
0.01725,2.739854629,87.40284546
0.01726,2.655869758,87.48815441
0.01727,2.571584204,87.57337488
0.01728,2.487001658,87.65850287
0.01729,2.402125821,87.74353434
0.0173,2.316960402,87.82846527
0.01731,2.231509125,87.91329163
0.01732,2.145775721,87.99800941
0.01733,2.059763932,88.08261456
0.01734,1.973477509,88.16710306
0.01735,1.886920214,88.25147087
0.01736,1.800095817,88.33571396
0.01737,1.7130081,88.41982828
0.01738,1.62566085,88.5038098
0.01739,1.538057866,88.58765449
0.0174,1.450202956,88.67135829
0.01741,1.362099935,88.75491718
0.01742,1.273752628,88.83832711
0.01743,1.185164868,88.92158404
0.01744,1.096340496,89.00468393
0.01745,1.007283361,89.08762274
0.01746,0.917997321,89.17039643
0.01747,0.828486242,89.25300096
0.01748,0.738753996,89.33543231
0.01749,0.648804464,89.41768643
0.0175,0.558641536,89.49975929
0.01751,0.468269106,89.58164686
0.01752,0.377691078,89.66334511
0.01753,0.286911363,89.74485002
0.01754,0.195933878,89.82615757
0.01755,0.104762548,89.90726373
0.01756,0.013401305,89.9881645
0.01757,-0.078145912,90.06885585
0.01758,-0.169875159,90.14933379
0.01759,-0.261782483,90.22959432
0.0176,-0.353863926,90.30963343
0.01761,-0.446115522,90.38944714
0.01762,-0.5385333,90.46903146
0.01763,-0.631113281,90.5483824
0.01764,-0.723851482,90.62749601
0.01765,-0.816743912,90.70636831
0.01766,-0.909786573,90.78499535
0.01767,-1.002975464,90.86337317
0.01768,-1.096306574,90.94149782
0.01769,-1.18977589,91.01936538
0.0177,-1.283379389,91.09697193
0.01771,-1.377113047,91.17431353
0.01772,-1.470972829,91.25138629
0.01773,-1.564954697,91.3281863
0.01774,-1.659054608,91.40470969
0.01775,-1.75326851,91.48095257
0.01776,-1.84759235,91.55691108
0.01777,-1.942022065,91.63258136
0.01778,-2.03655359,91.70795957
0.01779,-2.131182851,91.78304189
0.0178,-2.22590577,91.8578245
0.01781,-2.320718266,91.93230358
0.01782,-2.415616249,92.00647536
0.01783,-2.510595624,92.08033606
0.01784,-2.605652294,92.15388192
0.01785,-2.700782152,92.22710918
0.01786,-2.795981089,92.30001412
0.01787,-2.891244989,92.37259303
0.01788,-2.986569733,92.44484221
0.01789,-3.081951194,92.51675796
0.0179,-3.17738524,92.58833664
0.01791,-3.272867737,92.65957458
0.01792,-3.368394543,92.73046817
0.01793,-3.463961511,92.80101379
0.01794,-3.55956449,92.87120785
0.01795,-3.655199323,92.94104677
0.01796,-3.750861848,93.01052701
0.01797,-3.8465479,93.07964503
0.01798,-3.942253307,93.14839732
0.01799,-4.037973891,93.2167804
0.018,-4.133705472,93.28479078
0.01801,-4.229443864,93.35242503
0.01802,-4.325184874,93.41967973
0.01803,-4.420924307,93.48655146
0.01804,-4.516657963,93.55303686
0.01805,-4.612381635,93.61913258
0.01806,-4.708091113,93.68483527
0.01807,-4.803782182,93.75014165
0.01808,-4.899450623,93.81504842
0.01809,-4.99509221,93.87955234
0.0181,-5.090702716,93.94365019
0.01811,-5.186277907,94.00733876
0.01812,-5.281813544,94.07061487
0.01813,-5.377305385,94.13347539
0.01814,-5.472749183,94.1959172
0.01815,-5.568140688,94.25793721
0.01816,-5.663475643,94.31953236
0.01817,-5.758749789,94.38069962
0.01818,-5.853958862,94.44143599
0.01819,-5.949098593,94.50173851
0.0182,-6.04416471,94.56160422
0.01821,-6.139152938,94.62103023
0.01822,-6.234058996,94.68001365
0.01823,-6.328878599,94.73855164
0.01824,-6.423607461,94.7966414
0.01825,-6.518241289,94.85428014
0.01826,-6.612775788,94.91146511
0.01827,-6.707206659,94.9681936
0.01828,-6.8015296,95.02446294
0.01829,-6.895740305,95.08027048
0.0183,-6.989834465,95.13561361
0.01831,-7.083807767,95.19048976
0.01832,-7.177655897,95.24489639
0.01833,-7.271374535,95.298831
0.01834,-7.364959361,95.35229112
0.01835,-7.45840605,95.40527432
0.01836,-7.551710275,95.45777821
0.01837,-7.644867707,95.50980044
0.01838,-7.737874014,95.5613387
0.01839,-7.830724861,95.61239069
0.0184,-7.923415912,95.66295419
0.01841,-8.015942828,95.713027
0.01842,-8.108301269,95.76260695
0.01843,-8.200486893,95.81169192
0.01844,-8.292495355,95.86027983
0.01845,-8.38432231,95.90836864
0.01846,-8.47596341,95.95595634
0.01847,-8.567414308,96.00304099
0.01848,-8.658670655,96.04962066
0.01849,-8.749728099,96.09569347
0.0185,-8.840582291,96.14125759
0.01851,-8.931228879,96.18631123
0.01852,-9.02166351,96.23085263
0.01853,-9.111881834,96.27488009
0.01854,-9.201879497,96.31839194
0.01855,-9.291652147,96.36138656
0.01856,-9.381195433,96.40386238
0.01857,-9.470505004,96.44581785
0.01858,-9.55957651,96.48725149
0.01859,-9.6484056,96.52816186
0.0186,-9.736987926,96.56854754
0.01861,-9.825319142,96.60840718
0.01862,-9.913394902,96.64773948
0.01863,-10.00121086,96.68654315
0.01864,-10.08876268,96.72481698
0.01865,-10.17604602,96.7625598
0.01866,-10.26305654,96.79977047
0.01867,-10.3497899,96.8364479
0.01868,-10.43624178,96.87259105
0.01869,-10.52240785,96.90819894
0.0187,-10.60828378,96.94327061
0.01871,-10.69386526,96.97780516
0.01872,-10.77914795,97.01180174
0.01873,-10.86412756,97.04525954
0.01874,-10.94879976,97.0781778
0.01875,-11.03316026,97.1105558
0.01876,-11.11720476,97.14239288
0.01877,-11.20092896,97.17368842
0.01878,-11.28432857,97.20444184
0.01879,-11.36739932,97.23465261
0.0188,-11.45013692,97.26432027
0.01881,-11.53253709,97.29344437
0.01882,-11.61459559,97.32202453
0.01883,-11.69630814,97.35006041
0.01884,-11.7776705,97.37755174
0.01885,-11.85867843,97.40449826
0.01886,-11.93932769,97.43089977
0.01887,-12.01961404,97.45675615
0.01888,-12.09953328,97.48206727
0.01889,-12.17908119,97.5068331
0.0189,-12.25825357,97.53105363
0.01891,-12.33704622,97.5547289
0.01892,-12.41545496,97.577859
0.01893,-12.49347563,97.60044407
0.01894,-12.57110404,97.6224843
0.01895,-12.64833605,97.64397992
0.01896,-12.72516752,97.66493121
0.01897,-12.80159431,97.6853385
0.01898,-12.8776123,97.70520216
0.01899,-12.95321739,97.72452262
0.019,-13.02840547,97.74330033
0.01901,-13.10317246,97.76153583
0.01902,-13.17751428,97.77922967
0.01903,-13.25142688,97.79638246
0.01904,-13.32490621,97.81299485
0.01905,-13.39794823,97.82906755
0.01906,-13.47054893,97.8446013
0.01907,-13.54270429,97.85959691
0.01908,-13.61441032,97.87405521
0.01909,-13.68566306,97.88797708
0.0191,-13.75645853,97.90136346
0.01911,-13.82679278,97.91421533
0.01912,-13.89666189,97.9265337
0.01913,-13.96606194,97.93831965
0.01914,-14.03498903,97.94957429
0.01915,-14.10343927,97.96029878
0.01916,-14.1714088,97.97049431
0.01917,-14.23889378,97.98016214
0.01918,-14.30589035,97.98930355
0.01919,-14.37239473,97.99791988
0.0192,-14.43840309,98.0060125
0.01921,-14.50391168,98.01358285
0.01922,-14.56891672,98.02063237
0.01923,-14.63341448,98.02716259
0.01924,-14.69740124,98.03317504
0.01925,-14.76087329,98.03867133
0.01926,-14.82382695,98.04365308
0.01927,-14.88625855,98.04812197
0.01928,-14.94816447,98.05207972
0.01929,-15.00954107,98.05552809
0.0193,-15.07038475,98.05846888
0.01931,-15.13069194,98.06090393
0.01932,-15.19045908,98.06283511
0.01933,-15.24968262,98.06426436
0.01934,-15.30835907,98.06519363
0.01935,-15.36648492,98.06562493
0.01936,-15.4240567,98.06556028
0.01937,-15.48107098,98.06500178
0.01938,-15.53752432,98.06395153
0.01939,-15.59341334,98.06241169
0.0194,-15.64873464,98.06038445
0.01941,-15.70348488,98.05787205
0.01942,-15.75766074,98.05487675
0.01943,-15.8112589,98.05140085
0.01944,-15.86427609,98.0474467
0.01945,-15.91670906,98.04301667
0.01946,-15.96855458,98.03811316
0.01947,-16.01980944,98.03273864
0.01948,-16.07047047,98.02689558
0.01949,-16.12053451,98.02058649
0.0195,-16.16999844,98.01381393
0.01951,-16.21885916,98.00658048
0.01952,-16.2671136,97.99888876
0.01953,-16.31475871,97.99074142
0.01954,-16.36179147,97.98214113
0.01955,-16.4082089,97.97309063
0.01956,-16.45400802,97.96359264
0.01957,-16.49918591,97.95364996
0.01958,-16.54373965,97.94326539
0.01959,-16.58766636,97.93244177
0.0196,-16.63096319,97.92118196
0.01961,-16.67362733,97.90948887
0.01962,-16.71565596,97.89736543
0.01963,-16.75704634,97.8848146
0.01964,-16.79779571,97.87183935
0.01965,-16.83790138,97.85844271
0.01966,-16.87736066,97.84462771
0.01967,-16.91617092,97.83039742
0.01968,-16.95432952,97.81575494
0.01969,-16.99183388,97.80070339
0.0197,-17.02868144,97.78524592
0.01971,-17.06486968,97.7693857
0.01972,-17.10039609,97.75312592
0.01973,-17.13525822,97.73646981
0.01974,-17.16945361,97.71942062
0.01975,-17.20297988,97.70198161
0.01976,-17.23583464,97.68415607
0.01977,-17.26801555,97.66594733
0.01978,-17.2995203,97.64735873
0.01979,-17.33034662,97.62839361
0.0198,-17.36049224,97.60905536
0.01981,-17.38995496,97.58934739
0.01982,-17.41873259,97.56927311
0.01983,-17.44682298,97.54883598
0.01984,-17.47422401,97.52803944
0.01985,-17.5009336,97.50688699
0.01986,-17.52694967,97.48538212
0.01987,-17.55227022,97.46352835
0.01988,-17.57689326,97.44132922
0.01989,-17.60081682,97.41878828
0.0199,-17.62403898,97.3959091
0.01991,-17.64655785,97.37269527
0.01992,-17.66837157,97.34915039
0.01993,-17.68947832,97.32527808
0.01994,-17.7098763,97.30108197
0.01995,-17.72956376,97.27656572
0.01996,-17.74853897,97.25173297
0.01997,-17.76680024,97.22658741
0.01998,-17.78434592,97.20113273
0.01999,-17.80117437,97.17537264
0.02,-17.81728401,97.14931083
0.02001,-17.83267328,97.12295105
0.02002,-17.84734066,97.09629702
0.02003,-17.86128466,97.0693525
0.02004,-17.87450384,97.04212125
0.02005,-17.88699676,97.01460704
0.02006,-17.89876204,96.98681364
0.02007,-17.90979833,96.95874484
0.02008,-17.92010433,96.93040445
0.02009,-17.92967873,96.90179626
0.0201,-17.9385203,96.87292409
0.02011,-17.94662783,96.84379177
0.02012,-17.95400013,96.81440312
0.02013,-17.96063606,96.78476197
0.02014,-17.96653451,96.75487216
0.02015,-17.97169441,96.72473755
0.02016,-17.97611473,96.69436199
0.02017,-17.97979445,96.66374933
0.02018,-17.9827326,96.63290343
0.02019,-17.98492826,96.60182816
0.0202,-17.98638053,96.57052739
0.02021,-17.98708853,96.53900499
0.02022,-17.98705145,96.50726484
0.02023,-17.98626849,96.47531081
0.02024,-17.98473889,96.44314678
0.02025,-17.98246192,96.41077663
0.02026,-17.97943691,96.37820425
0.02027,-17.9756632,96.34543352
0.02028,-17.97114017,96.31246832
0.02029,-17.96586724,96.27931254
0.0203,-17.95984387,96.24597005
0.02031,-17.95306954,96.21244474
0.02032,-17.94554378,96.17874049
0.02033,-17.93726616,96.14486118
0.02034,-17.92823626,96.11081068
0.02035,-17.91845373,96.07659286
0.02036,-17.90791822,96.04221161
0.02037,-17.89662945,96.00767077
0.02038,-17.88458715,95.97297423
0.02039,-17.87179109,95.93812584
0.0204,-17.85824109,95.90312945
0.02041,-17.843937,95.86798892
0.02042,-17.82887869,95.83270808
0.02043,-17.81306609,95.79729079
0.02044,-17.79649915,95.76174087
0.02045,-17.77917785,95.72606215
0.02046,-17.76110223,95.69025845
0.02047,-17.74227234,95.65433359
0.02048,-17.72268829,95.61829138
0.02049,-17.70235021,95.5821356
0.0205,-17.68125826,95.54587006
0.02051,-17.65941265,95.50949853
0.02052,-17.63681363,95.47302478
0.02053,-17.61346147,95.43645259
0.02054,-17.58935649,95.39978571
0.02055,-17.56449903,95.36302787
0.02056,-17.53888948,95.32618283
0.02057,-17.51252826,95.28925429
0.02058,-17.48541583,95.25224597
0.02059,-17.45755269,95.21516158
0.0206,-17.42893935,95.17800481
0.02061,-17.3995764,95.14077934
0.02062,-17.36946443,95.10348882
0.02063,-17.33860408,95.06613693
0.02064,-17.30699602,95.02872729
0.02065,-17.27464097,94.99126354
0.02066,-17.24153967,94.95374929
0.02067,-17.20769291,94.91618815
0.02068,-17.1731015,94.87858371
0.02069,-17.13776629,94.84093953
0.0207,-17.10168819,94.80325918
0.02071,-17.06486812,94.76554619
0.02072,-17.02730703,94.72780411
0.02073,-16.98900594,94.69003645
0.02074,-16.94996588,94.6522467
0.02075,-16.91018792,94.61443834
0.02076,-16.86967316,94.57661485
0.02077,-16.82842276,94.53877968
0.02078,-16.78643789,94.50093625
0.02079,-16.74371977,94.46308798
0.0208,-16.70026966,94.42523828
0.02081,-16.65608884,94.38739053
0.02082,-16.61117864,94.34954809
0.02083,-16.56554043,94.3117143
0.02084,-16.51917559,94.2738925
0.02085,-16.47208556,94.236086
0.02086,-16.42427182,94.1982981
0.02087,-16.37573587,94.16053205
0.02088,-16.32647925,94.12279112
0.02089,-16.27650354,94.08507854
0.0209,-16.22581036,94.04739754
0.02091,-16.17440136,94.0097513
0.02092,-16.12227822,93.972143
0.02093,-16.06944266,93.93457579
0.02094,-16.01589646,93.89705283
0.02095,-15.96164139,93.85957721
0.02096,-15.9066793,93.82215204
0.02097,-15.85101204,93.78478039
0.02098,-15.79464153,93.74746532
0.02099,-15.73756971,93.71020986
0.021,-15.67979854,93.67301702
0.02101,-15.62133003,93.63588979
0.02102,-15.56216625,93.59883114
0.02103,-15.50230926,93.56184402
0.02104,-15.44176118,93.52493136
0.02105,-15.38052418,93.48809606
0.02106,-15.31860044,93.45134099
0.02107,-15.25599219,93.41466903
0.02108,-15.19270168,93.378083
0.02109,-15.12873122,93.34158573
0.0211,-15.06408313,93.30518001
0.02111,-14.9987598,93.2688686
0.02112,-14.93276361,93.23265425
0.02113,-14.86609701,93.1965397
0.02114,-14.79876248,93.16052763
0.02115,-14.73076253,93.12462074
0.02116,-14.66209969,93.08882167
0.02117,-14.59277655,93.05313305
0.02118,-14.52279573,93.01755751
0.02119,-14.45215988,92.98209761
0.0212,-14.38087169,92.94675593
0.02121,-14.30893387,92.91153501
0.02122,-14.23634918,92.87643735
0.02123,-14.16312041,92.84146546
0.02124,-14.0892504,92.8066218
0.02125,-14.014742,92.77190882
0.02126,-13.9395981,92.73732894
0.02127,-13.86382164,92.70288455
0.02128,-13.78741558,92.66857803
0.02129,-13.71038293,92.63441174
0.0213,-13.6327267,92.60038799
0.02131,-13.55444998,92.56650909
0.02132,-13.47555587,92.53277732
0.02133,-13.3960475,92.49919494
0.02134,-13.31592803,92.46576418
0.02135,-13.23520069,92.43248724
0.02136,-13.1538687,92.39936631
0.02137,-13.07193534,92.36640356
0.02138,-12.98940391,92.33360111
0.02139,-12.90627775,92.30096108
0.0214,-12.82256023,92.26848556
0.02141,-12.73825477,92.23617663
0.02142,-12.65336479,92.20403631
0.02143,-12.56789378,92.17206663
0.02144,-12.48184524,92.14026959
0.02145,-12.3952227,92.10864715
0.02146,-12.30802974,92.07720127
0.02147,-12.22026995,92.04593388
0.02148,-12.13194699,92.01484687
0.02149,-12.0430645,91.98394213
0.0215,-11.9536262,91.9532215
0.02151,-11.86363582,91.92268684
0.02152,-11.77309712,91.89233994
0.02153,-11.6820139,91.86218259
0.02154,-11.59038999,91.83221657
0.02155,-11.49822924,91.8024436
0.02156,-11.40553555,91.77286542
0.02157,-11.31231283,91.74348372
0.02158,-11.21856505,91.71430017
0.02159,-11.12429618,91.68531644
0.0216,-11.02951024,91.65653414
0.02161,-10.93421127,91.62795489
0.02162,-10.83840335,91.59958028
0.02163,-10.74209059,91.57141188
0.02164,-10.64527711,91.54345122
0.02165,-10.54796709,91.51569983
0.02166,-10.45016472,91.48815921
0.02167,-10.35187423,91.46083085
0.02168,-10.25309985,91.43371619
0.02169,-10.15384589,91.40681669
0.0217,-10.05411665,91.38013376
0.02171,-9.953916466,91.35366879
0.02172,-9.853249711,91.32742316
0.02173,-9.75212078,91.30139823
0.02174,-9.650534097,91.27559534
0.02175,-9.548494114,91.2500158
0.02176,-9.446005311,91.22466091
0.02177,-9.343072195,91.19953194
0.02178,-9.2396993,91.17463016
0.02179,-9.135891187,91.1499568
0.0218,-9.031652444,91.12551308
0.02181,-8.926987684,91.1013002
0.02182,-8.821901548,91.07731934
0.02183,-8.716398701,91.05357167
0.02184,-8.610483837,91.03005833
0.02185,-8.504161671,91.00678045
0.02186,-8.397436946,90.98373914
0.02187,-8.290314431,90.96093547
0.02188,-8.182798916,90.93837054
0.02189,-8.074895219,90.91604539
0.0219,-7.96660818,90.89396106
0.02191,-7.857942664,90.87211857
0.02192,-7.748903558,90.85051893
0.02193,-7.639495776,90.82916312
0.02194,-7.529724251,90.80805212
0.02195,-7.419593941,90.78718686
0.02196,-7.309109826,90.76656831
0.02197,-7.198276908,90.74619736
0.02198,-7.087100212,90.72607494
0.02199,-6.975584784,90.70620193
0.022,-6.863735692,90.68657921
0.02201,-6.751558023,90.66720763
0.02202,-6.639056888,90.64808804
0.02203,-6.526237415,90.62922127
0.02204,-6.413104756,90.61060813
0.02205,-6.29966408,90.59224942
0.02206,-6.185920577,90.57414592
0.02207,-6.071879456,90.55629842
0.02208,-5.957545944,90.53870766
0.02209,-5.842925289,90.52137439
0.0221,-5.728022754,90.50429933
0.02211,-5.612843625,90.48748321
0.02212,-5.4973932,90.47092673
0.02213,-5.381676798,90.45463056
0.02214,-5.265699755,90.4385954
0.02215,-5.149467422,90.42282191
0.02216,-5.032985168,90.40731072
0.02217,-4.916258377,90.3920625
0.02218,-4.79929245,90.37707784
0.02219,-4.682092802,90.36235738
